'0:00.520',-0.844
'0:00.524',-0.922
'0:00.528',-0.832
'0:00.532',-0.882
'0:00.536',-0.882
'0:00.540',-0.832
'0:00.544',-0.902
'0:00.548',-0.814
'0:00.552',-0.870
'0:00.556',-0.846
'0:00.560',-0.804
'0:00.564',-0.880
'0:00.568',-0.802
'0:00.572',-0.858
'0:00.576',-0.832
'0:00.580',-0.784
'0:00.584',-0.854
'0:00.588',-0.762
'0:00.592',-0.828
'0:00.596',-0.780
'0:00.600',-0.750
'0:00.604',-0.810
'0:00.608',-0.706
'0:00.612',-0.784
'0:00.616',-0.736
'0:00.620',-0.712
'0:00.624',-0.768
'0:00.628',-0.668
'0:00.632',-0.746
'0:00.636',-0.692
'0:00.640',-0.694
'0:00.644',-0.728
'0:00.648',-0.646
'0:00.652',-0.740
'0:00.656',-0.662
'0:00.660',-0.684
'0:00.664',-0.710
'0:00.668',-0.656
'0:00.672',-0.766
'0:00.676',-0.678
'0:00.680',-0.734
'0:00.684',-0.746
'0:00.688',-0.712
'0:00.692',-0.802
'0:00.696',-0.738
'0:00.700',-0.828
'0:00.704',-0.824
'0:00.708',-0.810
'0:00.712',-0.890
'0:00.716',-0.822
'0:00.720',-0.908
'0:00.724',-0.886
'0:00.728',-0.876
'0:00.732',-0.942
'0:00.736',-0.876
'0:00.740',-0.950
'0:00.744',-0.904
'0:00.748',-0.896
'0:00.752',-0.962
'0:00.756',-0.888
'0:00.760',-0.960
'0:00.764',-0.904
'0:00.768',-0.900
'0:00.772',-0.966
'0:00.776',-0.872
'0:00.780',-0.960
'0:00.784',-0.902
'0:00.788',-0.908
'0:00.792',-0.942
'0:00.796',-0.862
'0:00.800',-0.958
'0:00.804',-0.876
'0:00.808',-0.904
'0:00.812',-0.916
'0:00.816',-0.846
'0:00.820',-0.952
'0:00.824',-0.858
'0:00.828',-0.906
'0:00.832',-0.904
'0:00.836',-0.860
'0:00.840',-0.942
'0:00.844',-0.840
'0:00.848',-0.912
'0:00.852',-0.884
'0:00.856',-0.856
'0:00.860',-0.930
'0:00.864',-0.824
'0:00.868',-0.912
'0:00.872',-0.880
'0:00.876',-0.856
'0:00.880',-0.916
'0:00.884',-0.824
'0:00.888',-0.904
'0:00.892',-0.848
'0:00.896',-0.856
'0:00.900',-0.912
'0:00.904',-0.830
'0:00.908',-0.910
'0:00.912',-0.848
'0:00.916',-0.860
'0:00.920',-0.908
'0:00.924',-0.822
'0:00.928',-0.904
'0:00.932',-0.848
'0:00.936',-0.874
'0:00.940',-0.908
'0:00.944',-0.824
'0:00.948',-0.910
'0:00.952',-0.840
'0:00.956',-0.870
'0:00.960',-0.888
'0:00.964',-0.818
'0:00.968',-0.924
'0:00.972',-0.832
'0:00.976',-0.870
'0:00.980',-0.872
'0:00.984',-0.832
'0:00.988',-0.916
'0:00.992',-0.818
'0:00.996',-0.888
'0:01.000',-0.864
'0:01.004',-0.832
'0:01.008',-0.912
'0:01.012',-0.806
'0:01.016',-0.888
'0:01.020',-0.854
'0:01.024',-0.834
'0:01.028',-0.904
'0:01.032',-0.798
'0:01.036',-0.900
'0:01.040',-0.844
'0:01.044',-0.850
'0:01.048',-0.890
'0:01.052',-0.814
'0:01.056',-0.898
'0:01.060',-0.822
'0:01.064',-0.848
'0:01.068',-0.882
'0:01.072',-0.814
'0:01.076',-0.896
'0:01.080',-0.816
'0:01.084',-0.854
'0:01.088',-0.878
'0:01.092',-0.812
'0:01.096',-0.884
'0:01.100',-0.818
'0:01.104',-0.862
'0:01.108',-0.868
'0:01.112',-0.800
'0:01.116',-0.890
'0:01.120',-0.808
'0:01.124',-0.854
'0:01.128',-0.848
'0:01.132',-0.808
'0:01.136',-0.880
'0:01.140',-0.792
'0:01.144',-0.860
'0:01.148',-0.832
'0:01.152',-0.792
'0:01.156',-0.834
'0:01.160',-0.736
'0:01.164',-0.814
'0:01.168',-0.774
'0:01.172',-0.760
'0:01.176',-0.824
'0:01.180',-0.732
'0:01.184',-0.810
'0:01.188',-0.752
'0:01.192',-0.766
'0:01.196',-0.822
'0:01.200',-0.744
'0:01.204',-0.856
'0:01.208',-0.776
'0:01.212',-0.790
'0:01.216',-0.832
'0:01.220',-0.762
'0:01.224',-0.864
'0:01.228',-0.780
'0:01.232',-0.832
'0:01.236',-0.874
'0:01.240',-0.828
'0:01.244',-0.912
'0:01.248',-0.832
'0:01.252',-0.882
'0:01.256',-0.888
'0:01.260',-0.824
'0:01.264',-0.908
'0:01.268',-0.820
'0:01.272',-0.880
'0:01.276',-0.876
'0:01.280',-0.822
'0:01.284',-0.902
'0:01.288',-0.818
'0:01.292',-0.886
'0:01.296',-0.844
'0:01.300',-0.856
'0:01.304',-0.944
'0:01.308',-0.864
'0:01.312',-0.872
'0:01.316',-0.696
'0:01.320',-0.496
'0:01.324',-0.260
'0:01.328',0.126
'0:01.332',0.332
'0:01.336',0.520
'0:01.340',0.296
'0:01.344',-0.186
'0:01.348',-0.508
'0:01.352',-0.836
'0:01.356',-0.950
'0:01.360',-1.038
'0:01.364',-1.042
'0:01.368',-0.936
'0:01.372',-1.012
'0:01.376',-0.904
'0:01.380',-0.938
'0:01.384',-0.958
'0:01.388',-0.900
'0:01.392',-0.984
'0:01.396',-0.890
'0:01.400',-0.954
'0:01.404',-0.940
'0:01.408',-0.890
'0:01.412',-0.976
'0:01.416',-0.878
'0:01.420',-0.952
'0:01.424',-0.920
'0:01.428',-0.872
'0:01.432',-0.950
'0:01.436',-0.852
'0:01.440',-0.930
'0:01.444',-0.880
'0:01.448',-0.868
'0:01.452',-0.928
'0:01.456',-0.832
'0:01.460',-0.920
'0:01.464',-0.848
'0:01.468',-0.856
'0:01.472',-0.896
'0:01.476',-0.816
'0:01.480',-0.900
'0:01.484',-0.828
'0:01.488',-0.848
'0:01.492',-0.866
'0:01.496',-0.800
'0:01.500',-0.884
'0:01.504',-0.796
'0:01.508',-0.838
'0:01.512',-0.836
'0:01.516',-0.776
'0:01.520',-0.856
'0:01.524',-0.760
'0:01.528',-0.808
'0:01.532',-0.792
'0:01.536',-0.742
'0:01.540',-0.818
'0:01.544',-0.716
'0:01.548',-0.770
'0:01.552',-0.756
'0:01.556',-0.714
'0:01.560',-0.774
'0:01.564',-0.674
'0:01.568',-0.754
'0:01.572',-0.720
'0:01.576',-0.690
'0:01.580',-0.760
'0:01.584',-0.668
'0:01.588',-0.752
'0:01.592',-0.706
'0:01.596',-0.704
'0:01.600',-0.762
'0:01.604',-0.688
'0:01.608',-0.780
'0:01.612',-0.712
'0:01.616',-0.744
'0:01.620',-0.792
'0:01.624',-0.724
'0:01.628',-0.826
'0:01.632',-0.766
'0:01.636',-0.812
'0:01.640',-0.846
'0:01.644',-0.802
'0:01.648',-0.894
'0:01.652',-0.824
'0:01.656',-0.894
'0:01.660',-0.888
'0:01.664',-0.848
'0:01.668',-0.946
'0:01.672',-0.862
'0:01.676',-0.930
'0:01.680',-0.914
'0:01.684',-0.872
'0:01.688',-0.942
'0:01.692',-0.870
'0:01.696',-0.926
'0:01.700',-0.904
'0:01.704',-0.880
'0:01.708',-0.952
'0:01.712',-0.852
'0:01.716',-0.932
'0:01.720',-0.898
'0:01.724',-0.882
'0:01.728',-0.936
'0:01.732',-0.842
'0:01.736',-0.924
'0:01.740',-0.880
'0:01.744',-0.872
'0:01.748',-0.920
'0:01.752',-0.828
'0:01.756',-0.922
'0:01.760',-0.850
'0:01.764',-0.864
'0:01.768',-0.912
'0:01.772',-0.824
'0:01.776',-0.918
'0:01.780',-0.830
'0:01.784',-0.870
'0:01.788',-0.886
'0:01.792',-0.816
'0:01.796',-0.910
'0:01.800',-0.832
'0:01.804',-0.882
'0:01.808',-0.872
'0:01.812',-0.820
'0:01.816',-0.912
'0:01.820',-0.818
'0:01.824',-0.886
'0:01.828',-0.856
'0:01.832',-0.828
'0:01.836',-0.910
'0:01.840',-0.822
'0:01.844',-0.896
'0:01.848',-0.846
'0:01.852',-0.844
'0:01.856',-0.912
'0:01.860',-0.824
'0:01.864',-0.902
'0:01.868',-0.856
'0:01.872',-0.854
'0:01.876',-0.902
'0:01.880',-0.814
'0:01.884',-0.906
'0:01.888',-0.856
'0:01.892',-0.856
'0:01.896',-0.900
'0:01.900',-0.816
'0:01.904',-0.912
'0:01.908',-0.840
'0:01.912',-0.864
'0:01.916',-0.892
'0:01.920',-0.820
'0:01.924',-0.918
'0:01.928',-0.832
'0:01.932',-0.868
'0:01.936',-0.888
'0:01.940',-0.828
'0:01.944',-0.898
'0:01.948',-0.816
'0:01.952',-0.878
'0:01.956',-0.866
'0:01.960',-0.822
'0:01.964',-0.904
'0:01.968',-0.804
'0:01.972',-0.886
'0:01.976',-0.852
'0:01.980',-0.830
'0:01.984',-0.904
'0:01.988',-0.808
'0:01.992',-0.890
'0:01.996',-0.834
'0:02.000',-0.832
'0:02.004',-0.882
'0:02.008',-0.796
'0:02.012',-0.872
'0:02.016',-0.786
'0:02.020',-0.786
'0:02.024',-0.830
'0:02.028',-0.734
'0:02.032',-0.814
'0:02.036',-0.758
'0:02.040',-0.780
'0:02.044',-0.826
'0:02.048',-0.754
'0:02.052',-0.834
'0:02.056',-0.770
'0:02.060',-0.808
'0:02.064',-0.828
'0:02.068',-0.776
'0:02.072',-0.862
'0:02.076',-0.774
'0:02.080',-0.832
'0:02.084',-0.838
'0:02.088',-0.792
'0:02.092',-0.874
'0:02.096',-0.796
'0:02.100',-0.878
'0:02.104',-0.880
'0:02.108',-0.852
'0:02.112',-0.922
'0:02.116',-0.828
'0:02.120',-0.918
'0:02.124',-0.882
'0:02.128',-0.848
'0:02.132',-0.922
'0:02.136',-0.832
'0:02.140',-0.900
'0:02.144',-0.852
'0:02.148',-0.864
'0:02.152',-0.906
'0:02.156',-0.820
'0:02.160',-0.912
'0:02.164',-0.848
'0:02.168',-0.898
'0:02.172',-0.956
'0:02.176',-0.824
'0:02.180',-0.796
'0:02.184',-0.530
'0:02.188',-0.290
'0:02.192',-0.016
'0:02.196',0.352
'0:02.200',0.438
'0:02.204',0.348
'0:02.208',-0.096
'0:02.212',-0.488
'0:02.216',-0.672
'0:02.220',-0.974
'0:02.224',-0.970
'0:02.228',-1.016
'0:02.232',-0.984
'0:02.236',-0.918
'0:02.240',-0.982
'0:02.244',-0.896
'0:02.248',-0.962
'0:02.252',-0.954
'0:02.256',-0.930
'0:02.260',-0.976
'0:02.264',-0.902
'0:02.268',-0.970
'0:02.272',-0.926
'0:02.276',-0.914
'0:02.280',-0.968
'0:02.284',-0.878
'0:02.288',-0.956
'0:02.292',-0.904
'0:02.296',-0.904
'0:02.300',-0.930
'0:02.304',-0.856
'0:02.308',-0.944
'0:02.312',-0.866
'0:02.316',-0.894
'0:02.320',-0.918
'0:02.324',-0.832
'0:02.328',-0.922
'0:02.332',-0.836
'0:02.336',-0.874
'0:02.340',-0.896
'0:02.344',-0.816
'0:02.348',-0.902
'0:02.352',-0.816
'0:02.356',-0.864
'0:02.360',-0.856
'0:02.364',-0.800
'0:02.368',-0.878
'0:02.372',-0.784
'0:02.376',-0.844
'0:02.380',-0.814
'0:02.384',-0.770
'0:02.388',-0.848
'0:02.392',-0.740
'0:02.396',-0.806
'0:02.400',-0.768
'0:02.404',-0.758
'0:02.408',-0.800
'0:02.412',-0.706
'0:02.416',-0.776
'0:02.420',-0.718
'0:02.424',-0.716
'0:02.428',-0.758
'0:02.432',-0.668
'0:02.436',-0.762
'0:02.440',-0.700
'0:02.444',-0.700
'0:02.448',-0.736
'0:02.452',-0.660
'0:02.456',-0.752
'0:02.460',-0.684
'0:02.464',-0.722
'0:02.468',-0.742
'0:02.472',-0.692
'0:02.476',-0.786
'0:02.480',-0.720
'0:02.484',-0.766
'0:02.488',-0.798
'0:02.492',-0.750
'0:02.496',-0.856
'0:02.500',-0.786
'0:02.504',-0.848
'0:02.508',-0.872
'0:02.512',-0.830
'0:02.516',-0.928
'0:02.520',-0.848
'0:02.524',-0.928
'0:02.528',-0.902
'0:02.532',-0.872
'0:02.536',-0.962
'0:02.540',-0.872
'0:02.544',-0.952
'0:02.548',-0.912
'0:02.552',-0.904
'0:02.556',-0.960
'0:02.560',-0.870
'0:02.564',-0.956
'0:02.568',-0.894
'0:02.572',-0.908
'0:02.576',-0.946
'0:02.580',-0.860
'0:02.584',-0.952
'0:02.588',-0.882
'0:02.592',-0.912
'0:02.596',-0.926
'0:02.600',-0.860
'0:02.604',-0.952
'0:02.608',-0.862
'0:02.612',-0.912
'0:02.616',-0.912
'0:02.620',-0.864
'0:02.624',-0.944
'0:02.628',-0.846
'0:02.632',-0.904
'0:02.636',-0.904
'0:02.640',-0.848
'0:02.644',-0.924
'0:02.648',-0.842
'0:02.652',-0.898
'0:02.656',-0.890
'0:02.660',-0.844
'0:02.664',-0.922
'0:02.668',-0.832
'0:02.672',-0.904
'0:02.676',-0.876
'0:02.680',-0.832
'0:02.684',-0.924
'0:02.688',-0.824
'0:02.692',-0.896
'0:02.696',-0.862
'0:02.700',-0.850
'0:02.704',-0.918
'0:02.708',-0.826
'0:02.712',-0.912
'0:02.716',-0.856
'0:02.720',-0.868
'0:02.724',-0.912
'0:02.728',-0.824
'0:02.732',-0.916
'0:02.736',-0.842
'0:02.740',-0.874
'0:02.744',-0.890
'0:02.748',-0.826
'0:02.752',-0.914
'0:02.756',-0.834
'0:02.760',-0.882
'0:02.764',-0.874
'0:02.768',-0.832
'0:02.772',-0.916
'0:02.776',-0.810
'0:02.780',-0.886
'0:02.784',-0.864
'0:02.788',-0.828
'0:02.792',-0.914
'0:02.796',-0.812
'0:02.800',-0.878
'0:02.804',-0.860
'0:02.808',-0.830
'0:02.812',-0.888
'0:02.816',-0.806
'0:02.820',-0.872
'0:02.824',-0.838
'0:02.828',-0.792
'0:02.832',-0.842
'0:02.836',-0.740
'0:02.840',-0.814
'0:02.844',-0.770
'0:02.848',-0.752
'0:02.852',-0.820
'0:02.856',-0.746
'0:02.860',-0.842
'0:02.864',-0.772
'0:02.868',-0.782
'0:02.872',-0.840
'0:02.876',-0.762
'0:02.880',-0.864
'0:02.884',-0.790
'0:02.888',-0.814
'0:02.892',-0.844
'0:02.896',-0.774
'0:02.900',-0.870
'0:02.904',-0.792
'0:02.908',-0.856
'0:02.912',-0.868
'0:02.916',-0.840
'0:02.920',-0.930
'0:02.924',-0.844
'0:02.928',-0.910
'0:02.932',-0.882
'0:02.936',-0.852
'0:02.940',-0.930
'0:02.944',-0.838
'0:02.948',-0.902
'0:02.952',-0.872
'0:02.956',-0.856
'0:02.960',-0.914
'0:02.964',-0.828
'0:02.968',-0.908
'0:02.972',-0.864
'0:02.976',-0.864
'0:02.980',-0.948
'0:02.984',-0.872
'0:02.988',-0.924
'0:02.992',-0.772
'0:02.996',-0.596
'0:03.000',-0.400
'0:03.004',-0.036
'0:03.008',0.160
'0:03.012',0.448
'0:03.016',0.330
'0:03.020',-0.066
'0:03.024',-0.370
'0:03.028',-0.702
'0:03.032',-0.840
'0:03.036',-0.992
'0:03.040',-1.032
'0:03.044',-0.946
'0:03.048',-1.008
'0:03.052',-0.906
'0:03.056',-0.952
'0:03.060',-0.962
'0:03.064',-0.908
'0:03.068',-0.992
'0:03.072',-0.904
'0:03.076',-0.974
'0:03.080',-0.942
'0:03.084',-0.898
'0:03.088',-0.990
'0:03.092',-0.878
'0:03.096',-0.954
'0:03.100',-0.912
'0:03.104',-0.898
'0:03.108',-0.962
'0:03.112',-0.858
'0:03.116',-0.940
'0:03.120',-0.892
'0:03.124',-0.882
'0:03.128',-0.930
'0:03.132',-0.840
'0:03.136',-0.924
'0:03.140',-0.866
'0:03.144',-0.864
'0:03.148',-0.904
'0:03.152',-0.822
'0:03.156',-0.902
'0:03.160',-0.824
'0:03.164',-0.856
'0:03.168',-0.868
'0:03.172',-0.800
'0:03.176',-0.888
'0:03.180',-0.796
'0:03.184',-0.840
'0:03.188',-0.840
'0:03.192',-0.788
'0:03.196',-0.848
'0:03.200',-0.768
'0:03.204',-0.814
'0:03.208',-0.796
'0:03.212',-0.746
'0:03.216',-0.818
'0:03.220',-0.728
'0:03.224',-0.792
'0:03.228',-0.748
'0:03.232',-0.710
'0:03.236',-0.776
'0:03.240',-0.676
'0:03.244',-0.746
'0:03.248',-0.704
'0:03.252',-0.684
'0:03.256',-0.748
'0:03.260',-0.660
'0:03.264',-0.748
'0:03.268',-0.698
'0:03.272',-0.698
'0:03.276',-0.762
'0:03.280',-0.672
'0:03.284',-0.776
'0:03.288',-0.718
'0:03.292',-0.744
'0:03.296',-0.794
'0:03.300',-0.736
'0:03.304',-0.840
'0:03.308',-0.786
'0:03.312',-0.824
'0:03.316',-0.864
'0:03.320',-0.820
'0:03.324',-0.924
'0:03.328',-0.850
'0:03.332',-0.904
'0:03.336',-0.922
'0:03.340',-0.872
'0:03.344',-0.956
'0:03.348',-0.874
'0:03.352',-0.940
'0:03.356',-0.928
'0:03.360',-0.892
'0:03.364',-0.962
'0:03.368',-0.880
'0:03.372',-0.952
'0:03.376',-0.924
'0:03.380',-0.902
'0:03.384',-0.952
'0:03.388',-0.872
'0:03.392',-0.948
'0:03.396',-0.904
'0:03.400',-0.896
'0:03.404',-0.952
'0:03.408',-0.868
'0:03.412',-0.944
'0:03.416',-0.892
'0:03.420',-0.904
'0:03.424',-0.934
'0:03.428',-0.840
'0:03.432',-0.936
'0:03.436',-0.868
'0:03.440',-0.888
'0:03.444',-0.926
'0:03.448',-0.844
'0:03.452',-0.936
'0:03.456',-0.860
'0:03.460',-0.880
'0:03.464',-0.904
'0:03.468',-0.838
'0:03.472',-0.924
'0:03.476',-0.834
'0:03.480',-0.888
'0:03.484',-0.888
'0:03.488',-0.842
'0:03.492',-0.928
'0:03.496',-0.830
'0:03.500',-0.896
'0:03.504',-0.884
'0:03.508',-0.848
'0:03.512',-0.920
'0:03.516',-0.824
'0:03.520',-0.904
'0:03.524',-0.864
'0:03.528',-0.856
'0:03.532',-0.912
'0:03.536',-0.826
'0:03.540',-0.920
'0:03.544',-0.856
'0:03.548',-0.868
'0:03.552',-0.906
'0:03.556',-0.832
'0:03.560',-0.908
'0:03.564',-0.844
'0:03.568',-0.868
'0:03.572',-0.898
'0:03.576',-0.824
'0:03.580',-0.912
'0:03.584',-0.834
'0:03.588',-0.872
'0:03.592',-0.902
'0:03.596',-0.824
'0:03.600',-0.920
'0:03.604',-0.840
'0:03.608',-0.874
'0:03.612',-0.888
'0:03.616',-0.826
'0:03.620',-0.904
'0:03.624',-0.824
'0:03.628',-0.868
'0:03.632',-0.856
'0:03.636',-0.810
'0:03.640',-0.886
'0:03.644',-0.776
'0:03.648',-0.834
'0:03.652',-0.794
'0:03.656',-0.770
'0:03.660',-0.832
'0:03.664',-0.742
'0:03.668',-0.824
'0:03.672',-0.784
'0:03.676',-0.784
'0:03.680',-0.832
'0:03.684',-0.744
'0:03.688',-0.852
'0:03.692',-0.792
'0:03.696',-0.816
'0:03.700',-0.856
'0:03.704',-0.774
'0:03.708',-0.870
'0:03.712',-0.792
'0:03.716',-0.826
'0:03.720',-0.860
'0:03.724',-0.808
'0:03.728',-0.904
'0:03.732',-0.842
'0:03.736',-0.890
'0:03.740',-0.904
'0:03.744',-0.840
'0:03.748',-0.930
'0:03.752',-0.840
'0:03.756',-0.890
'0:03.760',-0.896
'0:03.764',-0.840
'0:03.768',-0.934
'0:03.772',-0.846
'0:03.776',-0.898
'0:03.780',-0.878
'0:03.784',-0.846
'0:03.788',-0.926
'0:03.792',-0.844
'0:03.796',-0.940
'0:03.800',-0.926
'0:03.804',-0.848
'0:03.808',-0.800
'0:03.812',-0.532
'0:03.816',-0.352
'0:03.820',-0.020
'0:03.824',0.266
'0:03.828',0.378
'0:03.832',0.294
'0:03.836',-0.176
'0:03.840',-0.456
'0:03.844',-0.690
'0:03.848',-0.928
'0:03.852',-0.942
'0:03.856',-1.056
'0:03.860',-0.950
'0:03.864',-0.960
'0:03.868',-0.960
'0:03.872',-0.898
'0:03.876',-0.988
'0:03.880',-0.896
'0:03.884',-0.952
'0:03.888',-0.960
'0:03.892',-0.904
'0:03.896',-0.982
'0:03.900',-0.888
'0:03.904',-0.960
'0:03.908',-0.934
'0:03.912',-0.892
'0:03.916',-0.958
'0:03.920',-0.870
'0:03.924',-0.936
'0:03.928',-0.896
'0:03.932',-0.878
'0:03.936',-0.940
'0:03.940',-0.848
'0:03.944',-0.922
'0:03.948',-0.880
'0:03.952',-0.856
'0:03.956',-0.924
'0:03.960',-0.832
'0:03.964',-0.896
'0:03.968',-0.852
'0:03.972',-0.848
'0:03.976',-0.892
'0:03.980',-0.800
'0:03.984',-0.890
'0:03.988',-0.816
'0:03.992',-0.840
'0:03.996',-0.862
'0:04.000',-0.774
'0:04.004',-0.872
'0:04.008',-0.790
'0:04.012',-0.810
'0:04.016',-0.818
'0:04.020',-0.756
'0:04.024',-0.832
'0:04.028',-0.740
'0:04.032',-0.792
'0:04.036',-0.776
'0:04.040',-0.726
'0:04.044',-0.794
'0:04.048',-0.688
'0:04.052',-0.752
'0:04.056',-0.728
'0:04.060',-0.698
'0:04.064',-0.758
'0:04.068',-0.672
'0:04.072',-0.750
'0:04.076',-0.712
'0:04.080',-0.692
'0:04.084',-0.760
'0:04.088',-0.686
'0:04.092',-0.768
'0:04.096',-0.712
'0:04.100',-0.718
'0:04.104',-0.790
'0:04.108',-0.706
'0:04.112',-0.800
'0:04.116',-0.758
'0:04.120',-0.792
'0:04.124',-0.846
'0:04.128',-0.776
'0:04.132',-0.888
'0:04.136',-0.832
'0:04.140',-0.872
'0:04.144',-0.910
'0:04.148',-0.844
'0:04.152',-0.942
'0:04.156',-0.872
'0:04.160',-0.920
'0:04.164',-0.918
'0:04.168',-0.876
'0:04.172',-0.968
'0:04.176',-0.872
'0:04.180',-0.930
'0:04.184',-0.922
'0:04.188',-0.878
'0:04.192',-0.966
'0:04.196',-0.864
'0:04.200',-0.938
'0:04.204',-0.916
'0:04.208',-0.888
'0:04.212',-0.950
'0:04.216',-0.864
'0:04.220',-0.942
'0:04.224',-0.888
'0:04.228',-0.880
'0:04.232',-0.944
'0:04.236',-0.844
'0:04.240',-0.936
'0:04.244',-0.882
'0:04.248',-0.872
'0:04.252',-0.920
'0:04.256',-0.836
'0:04.260',-0.932
'0:04.264',-0.862
'0:04.268',-0.876
'0:04.272',-0.910
'0:04.276',-0.840
'0:04.280',-0.922
'0:04.284',-0.840
'0:04.288',-0.884
'0:04.292',-0.892
'0:04.296',-0.816
'0:04.300',-0.920
'0:04.304',-0.840
'0:04.308',-0.886
'0:04.312',-0.872
'0:04.316',-0.832
'0:04.320',-0.914
'0:04.324',-0.832
'0:04.328',-0.896
'0:04.332',-0.868
'0:04.336',-0.848
'0:04.340',-0.924
'0:04.344',-0.830
'0:04.348',-0.902
'0:04.352',-0.870
'0:04.356',-0.842
'0:04.360',-0.908
'0:04.364',-0.828
'0:04.368',-0.902
'0:04.372',-0.852
'0:04.376',-0.846
'0:04.380',-0.898
'0:04.384',-0.820
'0:04.388',-0.918
'0:04.392',-0.844
'0:04.396',-0.858
'0:04.400',-0.898
'0:04.404',-0.826
'0:04.408',-0.920
'0:04.412',-0.832
'0:04.416',-0.868
'0:04.420',-0.888
'0:04.424',-0.820
'0:04.428',-0.904
'0:04.432',-0.824
'0:04.436',-0.868
'0:04.440',-0.872
'0:04.444',-0.802
'0:04.448',-0.886
'0:04.452',-0.772
'0:04.456',-0.824
'0:04.460',-0.806
'0:04.464',-0.758
'0:04.468',-0.824
'0:04.472',-0.742
'0:04.476',-0.822
'0:04.480',-0.798
'0:04.484',-0.774
'0:04.488',-0.838
'0:04.492',-0.756
'0:04.496',-0.840
'0:04.500',-0.808
'0:04.504',-0.808
'0:04.508',-0.856
'0:04.512',-0.770
'0:04.516',-0.858
'0:04.520',-0.816
'0:04.524',-0.824
'0:04.528',-0.872
'0:04.532',-0.806
'0:04.536',-0.924
'0:04.540',-0.862
'0:04.544',-0.876
'0:04.548',-0.914
'0:04.552',-0.836
'0:04.556',-0.930
'0:04.560',-0.864
'0:04.564',-0.880
'0:04.568',-0.892
'0:04.572',-0.846
'0:04.576',-0.924
'0:04.580',-0.834
'0:04.584',-0.892
'0:04.588',-0.882
'0:04.592',-0.838
'0:04.596',-0.930
'0:04.600',-0.856
'0:04.604',-0.952
'0:04.608',-0.908
'0:04.612',-0.778
'0:04.616',-0.698
'0:04.620',-0.384
'0:04.624',-0.184
'0:04.628',0.150
'0:04.632',0.390
'0:04.636',0.292
'0:04.640',0.042
'0:04.644',-0.400
'0:04.648',-0.598
'0:04.652',-0.808
'0:04.656',-1.008
'0:04.660',-0.956
'0:04.664',-1.040
'0:04.668',-0.944
